"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.35256711312482e-07,3.07534816978496,0.913,0.474,0.00795997473648267,"HER2-","GLA"
4.36000366774713e-07,3.90193587081318,0.913,0.526,0.00797357470757595,"HER2-","CASP3"
4.37354402636065e-07,2.71311986334217,0.957,0.474,0.00799833731540835,"HER2-","PDGFA"
4.45704127984781e-07,2.56866739298733,1,0.737,0.00815103709258568,"HER2-","STXBP2"
4.8454383164439e-07,2.51291542097133,0.913,0.289,0.0088613375931126,"HER2-","DIPK2A"
4.90392784781575e-07,2.96556069076915,0.957,0.632,0.00896830324808545,"HER2-","PTGIR"
5.12565966027061e-07,4.45216521477574,0.87,0.526,0.00937380638670289,"HER2-","MAD2L1BP"
5.59432324899368e-07,5.34860556566502,0.696,0.132,0.0102308983577596,"HER2-","DOK3"
5.62747077521986e-07,2.2880067010787,1,0.737,0.0102915185537221,"HER2-","CD99"
5.67672112033906e-07,4.05844220240953,1,0.658,0.0103815875848761,"HER2-","MINDY1"
5.73158257680911e-07,2.87732775476671,0.957,0.632,0.0104819182164685,"HER2-","BEND2"
5.80578474985777e-07,3.27980728130283,0.913,0.579,0.0106176191505399,"HER2-","FAM110A"
5.94168520876585e-07,1.24572068029584,1,0.579,0.010866153909791,"HER2-","SEMA4D"
6.01421365425553e-07,2.57820004358916,0.957,0.816,0.0109987939309025,"HER2-","CALM3"
6.1741072011433e-07,1.50169693111678,1,0.763,0.0112912072494509,"HER2-","CA2"
6.27704406056012e-07,3.82676090559494,0.913,0.579,0.0114794581779523,"HER2-","SSX2IP"
6.49577907451336e-07,2.02294634625597,0.957,0.816,0.01187948077147,"HER2-","PDCD10"
6.67594268502435e-07,2.49822302030928,0.957,0.658,0.0122089639823725,"HER2-","STK24"
6.91963503170967e-07,3.11114500701496,0.913,0.447,0.0126546285459906,"HER2-","GADD45A"
6.94508952648198e-07,2.0037039277386,1,0.974,0.0127011797260302,"HER2-","YWHAZ"
7.07369646386456e-07,3.09720205840339,0.87,0.368,0.0129363760931155,"HER2-","CCDC92"
7.13079524148282e-07,1.68988589690906,0.913,0.395,0.0130407983376238,"HER2-","MED12L"
7.17179006825766e-07,4.2587744524052,0.652,0.079,0.0131157696768296,"HER2-","GPR55"
7.3401115635045e-07,2.78660418753657,0.913,0.421,0.013423596027337,"HER2-","KLF9"
7.48747247569106e-07,1.31483445968687,1,0.921,0.0136930896635438,"HER2-","TALDO1"
7.86782082032822e-07,1.99639440298618,1,0.789,0.0143886707162162,"HER2-","ABCC3"
7.92255449972502e-07,3.05110896040319,0.913,0.579,0.0144887676690971,"HER2-","SUSD1"
7.94202552849971e-07,3.08196789400506,1,0.816,0.0145243762865203,"HER2-","PDK1"
8.0970605859445e-07,2.89596756216721,0.913,0.447,0.0148079043995753,"HER2-","NLK"
8.38997859408226e-07,2.05927000603921,1,0.763,0.0153435928528576,"HER2-","BIN2"
8.40603298472749e-07,4.62407266255229,0.783,0.237,0.0153729531224696,"HER2-","FHL1"
8.73612341731102e-07,2.58054124077753,1,0.632,0.0159766225055784,"HER2-","STON2"
8.93492927920812e-07,2.26943458692734,0.957,0.395,0.0163401986658158,"HER2-","LCN2"
9.00681251135453e-07,2.54083985351829,1,0.658,0.0164716587207652,"HER2-","WIPF1"
9.73310627713729e-07,2.89139268806421,0.913,0.605,0.0177999047596287,"HER2-","TBXAS1"
9.82556605428564e-07,2.14325753160827,1,0.605,0.0179689952000776,"HER2-","NPTN"
9.91892896193568e-07,4.07774808320248,0.826,0.289,0.018139737285588,"HER2-","MYL9"
1.03531674206514e-06,3.10634225543721,0.913,0.5,0.0189338725788873,"HER2-","MEPCE"
1.08899780267188e-06,4.72692366944085,0.826,0.316,0.0199155918152634,"HER2-","AVPR1A"
1.1162919328148e-06,2.68664588006892,0.913,0.474,0.020414746867317,"HER2-","H2BC4"
1.13120376632155e-06,3.34429895040472,0.913,0.711,0.0206874544784885,"HER2-","MAP3K7CL"
1.13737629345398e-06,2.70669376115527,0.826,0.263,0.0208003376546865,"HER2-","ZNF438"
1.14899279476415e-06,3.05696011767967,0.696,0.132,0.0210127802306468,"HER2-","IFI27L2"
1.16014726999833e-06,3.06004488555724,0.957,0.842,0.0212167732737295,"HER2-","SH3BGRL3"
1.1738017509616e-06,2.1079360506888,1,0.868,0.0214664864215857,"HER2-","TLN1"
1.18400778205112e-06,1.93009020109899,0.565,0.026,0.021653134318151,"HER2-","LY86"
1.19370247436256e-06,3.23393548373866,0.957,0.816,0.0218304308511426,"HER2-","F2R"
1.34632084575144e-06,1.77497677251144,0.826,0.184,0.0246215156271024,"HER2-","RGS6"
1.3714052346098e-06,4.56058007521374,0.696,0.132,0.025080258930544,"HER2-","FSTL1"
1.38205225972507e-06,2.34177746474164,0.87,0.316,0.0252749717258521,"HER2-","ABLIM3"
1.43964944181495e-06,1.98763993877659,1,0.789,0.0263283089919117,"HER2-","DAB2"
1.45259938876959e-06,2.28190774864269,0.957,0.842,0.0265651376218182,"HER2-","PRDX6"
1.46939250210108e-06,2.05974821523312,1,0.868,0.0268722500784245,"HER2-","KCTD20"
1.47832085461028e-06,2.56440013632857,1,0.947,0.0270355317891127,"HER2-","NCOA4"
1.55126581438752e-06,3.02159069216818,0.739,0.132,0.0283695492135189,"HER2-","MFNG"
1.55869327725063e-06,4.16444083491589,0.87,0.421,0.0285053826543595,"HER2-","PRUNE1"
1.57414657113824e-06,3.03238365756788,0.913,0.579,0.0287879924929762,"HER2-","DERA"
1.59788948985697e-06,1.92739335131913,1,0.368,0.0292222029905043,"HER2-","RASGRP2"
1.68752145731823e-06,1.94012904701817,0.87,0.289,0.0308613924114359,"HER2-","GUCY1A1"
1.73394735419092e-06,2.51671973536043,0.957,0.816,0.0317104292134435,"HER2-","FRMD4B"
1.75250100053784e-06,3.03143715552544,0.913,0.447,0.032049738297836,"HER2-","GP1BB"
1.75445349029728e-06,1.99430237347626,0.913,0.526,0.0320854454305566,"HER2-","CCDC85B"
1.78280565846002e-06,1.9865101233555,1,0.553,0.0326039498819168,"HER2-","SUPT4H1"
1.79420580100964e-06,2.81370342131922,0.87,0.342,0.0328124356888642,"HER2-","TNFSF4"
1.82719248566338e-06,3.36406652500497,0.87,0.395,0.033415696177812,"HER2-","BICD2"
1.87266357654603e-06,3.93127634017936,0.739,0.237,0.0342472714878738,"HER2-","HGD"
1.96391128093525e-06,2.68237034524167,0.957,0.5,0.0359160095057438,"HER2-","ASAP2"
2.04604584462165e-06,3.46920731855176,0.826,0.342,0.0374180864064407,"HER2-","PIP4P2"
2.09269669066216e-06,3.64630616706288,0.609,0.079,0.0382712370788296,"HER2-","VEGFC"
2.14062030276498e-06,1.52291029471482,1,0.974,0.0391476640969659,"HER2-","ARPC5"
2.1631492839563e-06,2.28045072268721,0.826,0.263,0.0395596741049928,"HER2-","MEF2C"
2.19960659226349e-06,3.50409807929557,0.87,0.474,0.0402264053593147,"HER2-","GRK5"
2.33421824518938e-06,3.85623118799535,0.913,0.553,0.0426881832680234,"HER2-","CD68"
2.51402089664784e-06,1.57000024080306,1,0.5,0.0459764141578958,"HER2-","ARHGAP6"
2.52062746869153e-06,1.2246545851894,0.913,0.421,0.0460972351474308,"HER2-","H2BC5"
2.56573295689229e-06,2.00818529556076,1,0.658,0.0469221243156462,"HER2-","PTTG1IP"
2.59839081541825e-06,1.96546743262032,1,0.789,0.047519371232369,"HER2-","PPM1A"
2.65806277749106e-06,1.516746481858,0.957,0.368,0.0486106520747565,"HER2-","UBA7"
2.75036674717126e-06,3.74765635817796,0.696,0.132,0.0502987070722681,"HER2-","ZNF792"
2.91431839068637e-06,1.77529507042077,1,0.5,0.0532970547288724,"HER2-","FYN"
2.93269323230121e-06,1.93372543996237,1,0.737,0.0536330938323245,"HER2-","SCN1B"
2.96934976808992e-06,2.69357971407346,0.913,0.711,0.0543034685588285,"HER2-","LDLRAP1"
3.00529449113673e-06,2.08133873882247,1,0.789,0.0549608256539085,"HER2-","WDR1"
3.00891343441791e-06,2.22062298536894,0.957,0.632,0.0550270088886347,"HER2-","MFSD2B"
3.04041346401633e-06,2.51209814909161,1,0.684,0.0556030814299306,"HER2-","LAMTOR1"
3.10163781381993e-06,2.06253438340678,1,0.711,0.056722752339139,"HER2-","CDKN1A"
3.21010416981428e-06,3.82159675481808,0.826,0.553,0.0587063850575635,"HER2-","AKIRIN2"
3.23638428142084e-06,1.81788347119906,0.957,0.632,0.0591869957386244,"HER2-","PGRMC1"
3.27870822133045e-06,2.04096669879183,1,0.842,0.0599610159516913,"HER2-","PTPN12"
3.29992709622017e-06,3.21043284758146,0.739,0.184,0.0603490667356745,"HER2-","CABP5"
3.43590528579932e-06,2.67429708596134,0.957,0.789,0.062835835866698,"HER2-","RDH11"
3.45548395243714e-06,3.33044325704229,0.87,0.526,0.0631938905221705,"HER2-","SERPINE1"
3.64385648939186e-06,2.34725612247322,0.957,0.711,0.0666388474779984,"HER2-","SLC40A1"
3.77719398560221e-06,1.68489902985663,0.957,0.763,0.0690773236086933,"HER2-","VDAC3"
3.78563491205908e-06,2.03004356816099,0.913,0.289,0.0692316912717364,"HER2-","VSIG2"
3.82136461986719e-06,2.43241688757412,1,0.921,0.0698851161681313,"HER2-","ARPC1B"
3.87455653697152e-06,3.26730263225845,0.783,0.211,0.0708578899481352,"HER2-","AMIGO2"
3.93526594155539e-06,3.56422536448656,0.783,0.237,0.071968143539165,"HER2-","PDGFB"
3.96678411860869e-06,2.52320734043824,0.913,0.711,0.0725445479611157,"HER2-","UBE2F"
4.11797734389705e-06,3.37813895108459,0.739,0.158,0.0753095696651893,"HER2-","KCNA3"
4.195035558691e-06,2.93491254669503,0.783,0.211,0.0767188102973411,"HER2-","CXCL5"
4.26509198093356e-06,2.70240346232336,0.913,0.526,0.078000002147313,"HER2-","AP1S2"
4.44355356867192e-06,1.84567277672344,0.913,0.263,0.081263707663872,"HER2-","C12orf75"
4.47596424127585e-06,2.51739521363409,0.87,0.5,0.0818564340444528,"HER2-","MSANTD3"
4.57787457188343e-06,1.86203589095664,0.957,0.789,0.0837201701706042,"HER2-","CAP1"
4.60454346232021e-06,2.95033900979589,0.783,0.237,0.084207890838912,"HER2-","INKA1"
4.62699646380669e-06,1.85606934559465,1,0.553,0.0846185113300967,"HER2-","TGFB1"
5.03770407669442e-06,2.5743960939173,1,0.842,0.0921295321545876,"HER2-","TNFAIP8"
5.17719748557282e-06,2.30629420996565,0.87,0.5,0.0946805876161557,"HER2-","MLH3"
5.43073603822777e-06,2.5221882150701,0.957,0.895,0.0993173006671095,"HER2-","MYH9"
5.74975455894724e-06,3.58442626472697,0.739,0.237,0.105151511374027,"HER2-","PANX1"
5.7508855743748e-06,2.78688738825988,0.913,0.5,0.105172195384166,"HER2-","SLC6A4"
5.82620054466852e-06,3.60647314278781,0.739,0.211,0.106549555560898,"HER2-","SLC6A6"
6.07856520555289e-06,3.41092074621745,0.957,0.789,0.111164800479151,"HER2-","PLXDC2"
6.08700938350429e-06,3.05989146805197,0.826,0.395,0.111319227605526,"HER2-","WDR44"
6.17567459792365e-06,2.1495590514494,0.913,0.658,0.112940737046828,"HER2-","CARD19"
6.37363143786418e-06,5.22975819603625,0.609,0.105,0.11656097173566,"HER2-","LPAR5"
6.40490472973711e-06,2.48080729499938,0.87,0.316,0.117132897697432,"HER2-","SLC10A3"
6.64007874348299e-06,2.52207669320782,0.957,0.842,0.121433760060817,"HER2-","RAB8A"
6.90770878329552e-06,1.62299550287055,1,0.737,0.126328178228908,"HER2-","DMTN"
6.99540707117724e-06,1.71952271102201,1,0.763,0.127932004517689,"HER2-","LAT"
7.42728054601859e-06,1.40555960389926,0.87,0.316,0.135830106625588,"HER2-","PXK"
7.46972876348566e-06,2.43192269861104,0.957,0.921,0.136606399626626,"HER2-","MOB1B"
7.99873447766615e-06,2.37178863570611,0.913,0.553,0.146280856127559,"HER2-","GAS2L1"
8.22553531599892e-06,2.88890897306691,0.957,0.763,0.150428589858988,"HER2-","CD36"
8.24073820985908e-06,3.43489939775992,0.826,0.5,0.150706620381903,"HER2-","CLIP2"
8.48410586832498e-06,3.92235293956421,0.565,0.079,0.155157328119927,"HER2-","TRBV7-4"
8.58274909532203e-06,2.3958127524101,0.957,0.526,0.156961315455249,"HER2-","MCTP1"
8.64205211704087e-06,3.46490180015852,0.87,0.737,0.158045849116443,"HER2-","F2RL3"
8.825792904799e-06,2.03103084432822,1,0.842,0.161406100642964,"HER2-","SPPL3"
9.24111210979267e-06,2.6159481034477,0.957,0.789,0.169001458263888,"HER2-","ASB8"
9.34783424487855e-06,4.83750494199068,0.696,0.211,0.170953192670339,"HER2-","PDE3A"
9.51480458362196e-06,2.20412896459912,0.913,0.474,0.174006746225278,"HER2-","DNM3"
1.0178911819727e-05,3.52908649729335,0.652,0.132,0.186151939359168,"HER2-","SNPH"
1.02009016408697e-05,1.64628153983252,1,0.895,0.186554089208226,"HER2-","CAPN1"
1.05893775979184e-05,2.85588502708451,0.913,0.553,0.193658537510732,"HER2-","MFN2"
1.0808003246728e-05,3.10173127235607,0.957,0.632,0.197656763376161,"HER2-","PRKCD"
1.09268936133616e-05,3.71263569118329,0.696,0.211,0.199831030401157,"HER2-","SPSB1"
1.09552394225802e-05,1.8688851498934,1,0.974,0.200349418560147,"HER2-","WBP2"
1.1060607198029e-05,1.62677087080023,1,0.711,0.202276384437554,"HER2-","TSC22D3"
1.1082985294976e-05,4.46663767509467,0.565,0.079,0.202685635074522,"HER2-","PRTFDC1"
1.157993862055e-05,2.67973018947849,0.957,0.632,0.211773917492618,"HER2-","ABI1"
1.16525646279255e-05,2.36472222087061,0.913,0.421,0.213102101915501,"HER2-","BTK"
1.16945277391642e-05,2.73377942215321,0.87,0.368,0.213869523293835,"HER2-","GCOM1"
1.17187143226843e-05,1.5505672015608,0.957,0.947,0.214311847533251,"HER2-","ASAH1"
1.21967917584553e-05,2.89352844578383,0.435,0,0.223054927678631,"HER2-","CMTM2"
1.22068011169628e-05,1.88745367771108,1,0.658,0.223237978827015,"HER2-","ITGB5"
1.24391568238143e-05,2.02538364742986,0.957,0.763,0.227487299993917,"HER2-","RAP1A"
1.27833058955934e-05,1.77836722906405,0.522,0.026,0.233781098218612,"HER2-","MCEMP1"
1.30250348275274e-05,2.24564331381298,1,0.763,0.238201836925821,"HER2-","ABCC4"
1.32686191971999e-05,2.18573745691683,0.913,0.526,0.242656507878392,"HER2-","UBE2E3"
1.37811143703923e-05,1.98805009218433,0.739,0.184,0.252029019605733,"HER2-","HHEX"
1.41349000147687e-05,1.44140859977504,0.957,0.658,0.25849905147009,"HER2-","MSN"
1.46112525506817e-05,3.45538502507198,0.783,0.316,0.267210586646868,"HER2-","SCFD2"
1.4902741276388e-05,1.42054379487907,0.913,0.368,0.272541332462583,"HER2-","PKHD1L1"
1.53921989648407e-05,1.3091385699588,1,1,0.281492534669007,"HER2-","H3-3A"
1.53921989648407e-05,1.72096848469739,1,1,0.281492534669007,"HER2-","B2M"
1.59871415871665e-05,2.60526914423597,0.826,0.421,0.292372845346101,"HER2-","BANK1"
1.60619039112793e-05,2.87767632739207,0.87,0.5,0.293740098729477,"HER2-","MIGA2"
1.6597224430231e-05,1.13996402328812,0.652,0.132,0.303530040380065,"HER2-","PRKCQ"
1.66637782468429e-05,2.57973867148421,0.957,0.816,0.304747176578263,"HER2-","SEPTIN11"
1.67494696322091e-05,2.39602970684211,0.913,0.684,0.30631430063384,"HER2-","AKIRIN1"
1.75187899614146e-05,2.03701727396199,1,0.868,0.320383630814349,"HER2-","ITGB1"
1.75187899614146e-05,2.03198724775789,0.957,0.895,0.320383630814349,"HER2-","ARHGDIB"
1.78211543878018e-05,2.62560818175458,0.87,0.474,0.325913271444119,"HER2-","UBL4A"
1.87800948703423e-05,1.66680252679337,1,0.895,0.34345037498882,"HER2-","TTC7B"
1.88278798564692e-05,0.723989417334675,1,0.974,0.344324266815109,"HER2-","H3-3B"
1.89384125995143e-05,2.7785457555819,0.87,0.526,0.346345689619918,"HER2-","CDC14B"
1.89853979406049e-05,2.20166709147894,0.913,0.421,0.347204957537783,"HER2-","FRMD3"
1.97041361030561e-05,1.29573357962466,1,0.789,0.360349241052691,"HER2-","ITGA2B"
2.03922589045506e-05,2.28701252233392,0.87,0.316,0.372933630846422,"HER2-","SEPTIN5"
2.09765644896396e-05,2.26626666620354,0.913,0.711,0.383619411386529,"HER2-","CCNG1"
2.24838463982986e-05,2.60604932900145,0.783,0.316,0.411184582932085,"HER2-","UBXN11"
2.28547018765562e-05,1.37223641296864,0.957,0.579,0.41796678791846,"HER2-","ARHGAP18"
2.31550253269087e-05,3.63486608156276,0.522,0.053,0.423459103178507,"HER2-","GJA4"
2.32167773930838e-05,2.71327859581944,0.913,0.5,0.424588424964717,"HER2-","NT5M"
2.33935949249607e-05,2.30522814114095,0.913,0.474,0.427822063987681,"HER2-","PDZK1IP1"
2.36304940763365e-05,1.33823553298578,0.87,0.368,0.432154475668042,"HER2-","ARL15"
2.43033636903127e-05,1.93033082514665,0.957,0.553,0.444459915168439,"HER2-","STRN4"
2.44345465984059e-05,2.7208459327087,0.87,0.632,0.446858988191648,"HER2-","IGF2BP3"
2.44359853929238e-05,1.62030422364357,1,0.868,0.446885300865791,"HER2-","OST4"
2.44371818507858e-05,2.3182624434126,0.913,0.737,0.446907181687172,"HER2-","LYN"
2.53178701615338e-05,2.23707998426084,0.957,0.921,0.463013209514131,"HER2-","CLU"
2.59069896845357e-05,2.2630920390841,0.783,0.316,0.473787027350789,"HER2-","ZBTB34"
2.60319911049956e-05,1.25677640515137,0.783,0.237,0.47607305332816,"HER2-","SLC9A9"
2.60576683980031e-05,1.9085462986228,0.957,0.632,0.476542639662681,"HER2-","H2AC11"
2.63923064313451e-05,1.56604251762701,0.565,0.079,0.482662500016439,"HER2-","THEM5"
2.64390662962195e-05,1.64093919689363,0.913,0.395,0.483517644425262,"HER2-","PCP2"
2.64390662962195e-05,2.79160296957161,0.826,0.447,0.483517644425262,"HER2-","GTF2B"
2.9050484706891e-05,2.22922696405089,0.826,0.395,0.531275264319623,"HER2-","MOB2"
2.95014421369772e-05,2.05090007877499,1,0.816,0.53952237380104,"HER2-","ARL6IP5"
2.96137712979118e-05,2.66188892840865,0.87,0.5,0.541576649496211,"HER2-","E2F3"
3.10098976813814e-05,1.99632449941885,1,0.763,0.567109008797102,"HER2-","SLC35D2"
3.27403272634858e-05,3.15736757725587,0.783,0.342,0.598755104994627,"HER2-","ARHGEF3"
3.27666875200597e-05,1.55907121568986,0.913,0.579,0.599237181366851,"HER2-","MEIS1"
3.28087739906237e-05,2.71483974075106,0.652,0.158,0.600006858740526,"HER2-","JAM3"
3.28275394060466e-05,2.33831470195639,0.913,0.447,0.60035004065778,"HER2-","CELF2"
3.33858429188549e-05,4.57492901739944,0.783,0.395,0.610560295300019,"HER2-","SPHK1"
3.37448866309282e-05,3.63993617575914,0.652,0.184,0.617126486706415,"HER2-","SLC8A3"
3.40720120292249e-05,3.04650466269038,0.609,0.105,0.623108955990465,"HER2-","WNT11"
3.46839205802905e-05,1.19425877689181,0.913,0.5,0.634299539572353,"HER2-","H2BC12"
3.50685685231051e-05,1.66433277596285,0.957,0.711,0.641333981150546,"HER2-","TMEM50A"
3.5958715058753e-05,3.33935213336176,0.739,0.263,0.657612980994476,"HER2-","VEPH1"
3.63484165766791e-05,1.15840052959701,1,1,0.664739842354307,"HER2-","FTL"
3.65332033413768e-05,2.99603036447713,0.826,0.579,0.668119222707098,"HER2-","CGRRF1"
3.82652513325367e-05,2.17685451414695,0.957,0.842,0.699794916369432,"HER2-","MGLL"
3.84556651809804e-05,1.2867578331643,1,0.842,0.70327720482977,"HER2-","CAPZB"
3.84556651809804e-05,2.17404961854081,1,0.842,0.70327720482977,"HER2-","MICU1"
3.87655227302864e-05,2.32749294798113,1,0.947,0.708943879691478,"HER2-","TMSB4X"
3.90955303514796e-05,3.40246748906517,0.391,0,0.71497905906786,"HER2-","H1-6"
3.94179307565609e-05,2.17135054486584,0.522,0.053,0.720875117675985,"HER2-","DYTN"
4.01902244690342e-05,2.67674943584434,0.565,0.079,0.734998825089698,"HER2-","RAMP1"
4.07950310178532e-05,2.04200940665562,0.87,0.368,0.746059527254499,"HER2-","XK"
4.12276714825936e-05,0.628263884385021,0.913,0.658,0.753971656073672,"HER2-","H2BC21"
4.1344432654253e-05,1.59639282612321,1,0.947,0.756106984380979,"HER2-","ETFA"
4.13856205039368e-05,2.19295216572133,0.957,0.579,0.756860227775997,"HER2-","TACC3"
4.1721201046611e-05,1.66092233396522,0.913,0.368,0.762997324740423,"HER2-","RILP"
4.18841008107787e-05,1.91468108203143,0.957,0.737,0.76597643562752,"HER2-","GSN"
4.36432318859376e-05,2.96717889780262,0.783,0.368,0.798147424730027,"HER2-","DGKG"
4.52239105131864e-05,2.79048419850385,0.739,0.342,0.827054875465153,"HER2-","ATOSB"
4.57204391615981e-05,2.07671311826284,0.957,0.789,0.836135391387307,"HER2-","RNF11"
4.5896761852775e-05,3.47572513796739,0.652,0.211,0.83935998076355,"HER2-","EPSTI1"
4.5896761852775e-05,4.57559804101098,0.652,0.211,0.83935998076355,"HER2-","AGPAT1"
4.65577839567135e-05,0.64043949328318,0.957,0.658,0.851448753000377,"HER2-","HEMGN"
4.69007398324749e-05,2.13733019630976,0.913,0.737,0.857720730056301,"HER2-","ELF1"
4.7022897180961e-05,2.25558351521325,0.783,0.289,0.859954743645415,"HER2-","ZNF672"
4.74636826785538e-05,2.75164021315448,0.826,0.579,0.868015828825392,"HER2-","TBPL1"
4.87404520085252e-05,2.91996564180056,0.913,0.816,0.891365386331909,"HER2-","CRBN"
4.9703882719537e-05,2.2135887083809,1,0.842,0.908984607174893,"HER2-","ACTN1"
4.98017721225719e-05,1.72278463683844,0.957,0.763,0.910774808577595,"HER2-","GCLM"
4.98017721225719e-05,1.4568659349052,0.957,0.763,0.910774808577595,"HER2-","KIAA0513"
4.98017721225719e-05,2.48601212633795,0.957,0.763,0.910774808577595,"HER2-","TRAPPC3L"
5.03823377291673e-05,2.15155022669445,0.87,0.447,0.921392192391012,"HER2-","CALD1"
5.06456232870856e-05,1.55579185031808,0.913,0.526,0.926207158674221,"HER2-","PITPNM2"
5.07689074621977e-05,2.58825013756682,0.913,0.763,0.928461779668672,"HER2-","ATP2C1"
5.69569755940077e-05,2.73393825673774,0.783,0.421,1,"HER2-","PRR29"
5.70925896791501e-05,1.80256089001611,0.957,0.605,1,"HER2-","CNPY3"
5.71249556377053e-05,1.90486014421814,0.913,0.605,1,"HER2-","CNST"
5.77817416201807e-05,1.27965558984006,0.783,0.289,1,"HER2-","PCED1B"
6.05816161361333e-05,1.7880969644634,0.957,0.632,1,"HER2-","SEPTIN6"
6.07544686140491e-05,2.37399013285079,0.522,0.053,1,"HER2-","MTDHP3"
6.0847647987811e-05,2.65242320522449,0.87,0.658,1,"HER2-","CD84"
6.3047175499867e-05,3.44898755215269,0.739,0.263,1,"HER2-","MDM1"
6.4039581506263e-05,2.00779955256384,0.87,0.711,1,"HER2-","USP12"
6.69213653127369e-05,3.32802002928008,0.826,0.684,1,"HER2-","RGS3"
6.86427891219335e-05,1.49062892236084,1,0.921,1,"HER2-","DNAJB6"
7.16196847060534e-05,4.27399885825972,0.739,0.5,1,"HER2-","MITF"
7.26987226843292e-05,2.50845577332623,0.783,0.316,1,"HER2-","PRKAR1B"
7.31820299430918e-05,1.82756085076401,0.739,0.289,1,"HER2-","EPOR"
7.50175124621122e-05,3.68592642891546,0.565,0.132,1,"HER2-","PTPRN"
7.58170299724444e-05,2.44867438995526,0.913,0.816,1,"HER2-","PYGL"
7.64812762155036e-05,2.4009231586533,0.87,0.737,1,"HER2-","ARL8B"
7.64812762155036e-05,2.86216341806444,0.87,0.737,1,"HER2-","LRRC8B"
7.68885088968706e-05,1.98036628918213,0.957,0.842,1,"HER2-","PKM"
7.78355099375019e-05,1.0559423516616,1,1,1,"HER2-","GNAS"
8.37943379464007e-05,4.3215667148623,0.522,0.105,1,"HER2-","CD40LG"
8.43916009753421e-05,2.86305149656999,0.783,0.342,1,"HER2-","CXCL3"
8.70500532011813e-05,1.75558196143205,0.957,0.842,1,"HER2-","KAT6A"
8.72839229908743e-05,3.77683728070817,0.783,0.526,1,"HER2-","TXNL4B"
8.7890171808536e-05,2.66578188845386,0.652,0.211,1,"HER2-","VWF"
9.07654757050881e-05,2.02264417178146,0.783,0.368,1,"HER2-","ANKRD33B"
9.13828098862633e-05,0.981866325172558,0.87,0.526,1,"HER2-","PCYT1B"
9.27932114063018e-05,1.56316870263914,0.87,0.553,1,"HER2-","RPA1"
9.3241097486395e-05,3.48247389231345,0.696,0.263,1,"HER2-","DPY19L1"
9.33107495668723e-05,1.45706585420069,0.957,0.895,1,"HER2-","PCGF5"
9.96327870695075e-05,1.15043645498697,0.696,0.211,1,"HER2-","GPSM3"
0.000100303787691781,1.90674078062902,0.696,0.237,1,"HER2-","EFNB1"
0.000101534048500021,4.19052538558459,0.609,0.211,1,"HER2-","GP5"
0.000102278393311754,2.56422791478895,0.913,0.684,1,"HER2-","JARID2"
0.00010409548609664,1.25591584234096,0.826,0.421,1,"HER2-","H2BC12L"
0.000104699074785197,1.54960027606076,1,0.816,1,"HER2-","MBP"
0.000106371190168711,4.48606140439107,0.522,0.105,1,"HER2-","PLA2G4A"
0.000108137328745275,2.15796169066912,0.87,0.5,1,"HER2-","TOLLIP"
0.000111297188220433,2.12633765911653,1,0.816,1,"HER2-","KCNK6"
0.000114071998344802,2.41614629084501,0.957,0.816,1,"HER2-","GNB5"
0.000115245564373134,1.78825406637458,0.957,0.868,1,"HER2-","ISCA1"
0.000115644911911096,1.91442294366888,0.913,0.684,1,"HER2-","DBNL"
0.000116300536251015,1.72035305142162,0.826,0.395,1,"HER2-","LCP2"
0.000117028219836288,3.80291882070673,0.609,0.211,1,"HER2-","WASF3"
0.000117242741837302,2.29495647815771,0.913,0.579,1,"HER2-","UXS1"
0.000117598500673661,2.16904391440432,0.913,0.842,1,"HER2-","WIPI1"
0.000121524991356732,2.58876248408349,0.348,0,1,"HER2-","P2RY10"
0.000121524991356732,2.23411622623145,0.348,0,1,"HER2-","MSC"
0.000121524991356732,3.45133772942416,0.348,0,1,"HER2-","FFAR3"
0.000121524991356732,2.25613992968526,0.348,0,1,"HER2-","IGHV1-3"
0.000122794706096449,1.30943981626169,0.435,0.026,1,"HER2-","RAB33A"
0.000125085324080002,3.35582137210914,0.696,0.316,1,"HER2-","DCLRE1A"
0.000125419097769346,2.11185892553453,0.783,0.368,1,"HER2-","TMEM164"
0.000126352145457261,2.4184935061334,0.826,0.526,1,"HER2-","NOMO2"
0.000129160515044306,3.54265337238382,0.478,0.079,1,"HER2-","LEFTY1"
0.000132783020778285,2.02163351290937,0.87,0.526,1,"HER2-","NEK7"
0.000133134730855513,1.90508622083039,0.913,0.711,1,"HER2-","CUX1"
0.000133603445462093,1.37245139426426,0.739,0.289,1,"HER2-","MAML3"
0.000134733159064844,1.38529677151835,0.652,0.184,1,"HER2-","THAP11"
0.000139980524776854,1.8053729049946,1,0.763,1,"HER2-","PCNP"
0.000143082185931665,2.22892729589368,0.87,0.711,1,"HER2-","TMEM91"
0.00014399013554852,2.66300306376829,0.826,0.447,1,"HER2-","CCDC71L"
0.000144324747072816,1.06066718161602,0.957,0.632,1,"HER2-","DENND2C"
0.000144415576853142,1.97980064165174,0.826,0.474,1,"HER2-","EFHC2"
0.000145447410829584,4.00929983202849,0.826,0.658,1,"HER2-","LRP12"
0.000151289352381362,1.69944766223588,0.783,0.395,1,"HER2-","RGCC"
0.000151845046284851,2.67851372128467,0.783,0.368,1,"HER2-","PELI2"
